Country;Technology;Assumptions;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050
Brunei darussalam;Offshore_1;baseline;2542,194768;2469,042829;2408,846575;2357,894833;2313,85086;2275,152087;2240,704318;2209,712831;2181,583037;2155,859004;2132,183801;2083,912911;2043,36616;2007,753619;1975,943314;1947,246933;1921,471858;1897,413792;1875,208197;1855,055524;1835,358797;1810,730359;1787,46628;1766,242746;1748,38683;1715,348294;1696,438242;1678,942551;1662,676125;1647,487287;1633,250268
Bolivia;Offshore_1;baseline;2462,582672;2391,72158;2333,41045;2284,054327;2241,389648;2203,902777;2170,533783;2140,512835;2113,263962;2088,34551;2065,411726;2018,652501;1979,375523;1944,878235;1914,06411;1886,266394;1861,298498;1837,993842;1816,483644;1796,962077;1777,882179;1754,025012;1731,489477;1710,930585;1693,63385;1661,629959;1643,312099;1626,364308;1610,607286;1595,894106;1582,102937
Brazil;Offshore_1;baseline;2462,582672;2391,72158;2333,41045;2284,054327;2241,389648;2203,902777;2170,533783;2140,512835;2113,263962;2088,34551;2065,411726;2018,652501;1979,375523;1944,878235;1914,06411;1886,266394;1861,298498;1837,993842;1816,483644;1796,962077;1777,882179;1754,025012;1731,489477;1710,930585;1693,63385;1661,629959;1643,312099;1626,364308;1610,607286;1595,894106;1582,102937
Belarus;Offshore_1;baseline;2959,786769;2874,618573;2804,534221;2745,212924;2693,934095;2648,878493;2608,772183;2572,689899;2539,939383;2509,989808;2482,425612;2426,225535;2379,018398;2337,555987;2300,520381;2267,110208;2237,101207;2209,091258;2183,238075;2159,775036;2136,842839;2108,168826;2081,083287;2056,373484;2035,584477;1997,118887;1975,102588;1954,732978;1935,794557;1918,110735;1901,535081
Canada;Offshore_1;baseline;2800,562579;2719,976077;2653,661971;2597,531912;2549,011671;2506,379872;2468,431114;2434,289907;2403,301232;2374,962819;2348,881462;2295,704715;2251,037125;2211,805219;2176,761975;2145,14913;2116,754487;2090,251357;2065,788968;2043,588142;2021,889602;1994,758132;1969,129682;1945,749162;1926,078517;1889,682216;1868,850302;1849,576492;1831,656879;1814,924373;1799,24042
Switzerland;Offshore_1;baseline;2784,64016;2704,511827;2638,574746;2582,763811;2534,519428;2492,13001;2454,397007;2420,449908;2389,637417;2361,46012;2335,527047;2282,652633;2238,238998;2199,230142;2164,386134;2132,953022;2104,719815;2078,367367;2054,044057;2031,969453;2010,394278;1983,417062;1957,934321;1934,68673;1915,127921;1878,938549;1858,225073;1839,060844;1821,243112;1804,605737;1789,010954
Chile;Offshore_1;baseline;2462,582672;2391,72158;2333,41045;2284,054327;2241,389648;2203,902777;2170,533783;2140,512835;2113,263962;2088,34551;2065,411726;2018,652501;1979,375523;1944,878235;1914,06411;1886,266394;1861,298498;1837,993842;1816,483644;1796,962077;1777,882179;1754,025012;1731,489477;1710,930585;1693,63385;1661,629959;1643,312099;1626,364308;1610,607286;1595,894106;1582,102937
China;Offshore_1;baseline;2238,267638;2173,861236;2120,861629;2076,001323;2037,222941;2003,150724;1972,82129;1945,53493;1920,768139;1898,119492;1877,274732;1834,774774;1799,07551;1767,720558;1739,713271;1714,44763;1691,754044;1670,572193;1651,021345;1633,277985;1615,936062;1594,252028;1573,76924;1555,083045;1539,361858;1510,27318;1493,623882;1478,219854;1463,898129;1450,525163;1437,990222
Colombia;Offshore_1;baseline;2462,582672;2391,72158;2333,41045;2284,054327;2241,389648;2203,902777;2170,533783;2140,512835;2113,263962;2088,34551;2065,411726;2018,652501;1979,375523;1944,878235;1914,06411;1886,266394;1861,298498;1837,993842;1816,483644;1796,962077;1777,882179;1754,025012;1731,489477;1710,930585;1693,63385;1661,629959;1643,312099;1626,364308;1610,607286;1595,894106;1582,102937
Czech Republic;Offshore_1;baseline;2784,64016;2704,511827;2638,574746;2582,763811;2534,519428;2492,13001;2454,397007;2420,449908;2389,637417;2361,46012;2335,527047;2282,652633;2238,238998;2199,230142;2164,386134;2132,953022;2104,719815;2078,367367;2054,044057;2031,969453;2010,394278;1983,417062;1957,934321;1934,68673;1915,127921;1878,938549;1858,225073;1839,060844;1821,243112;1804,605737;1789,010954
Germany;Offshore_1;baseline;2784,64016;2704,511827;2638,574746;2582,763811;2534,519428;2492,13001;2454,397007;2420,449908;2389,637417;2361,46012;2335,527047;2282,652633;2238,238998;2199,230142;2164,386134;2132,953022;2104,719815;2078,367367;2054,044057;2031,969453;2010,394278;1983,417062;1957,934321;1934,68673;1915,127921;1878,938549;1858,225073;1839,060844;1821,243112;1804,605737;1789,010954
Denmark;Offshore_1;baseline;2784,64016;2704,511827;2638,574746;2582,763811;2534,519428;2492,13001;2454,397007;2420,449908;2389,637417;2361,46012;2335,527047;2282,652633;2238,238998;2199,230142;2164,386134;2132,953022;2104,719815;2078,367367;2054,044057;2031,969453;2010,394278;1983,417062;1957,934321;1934,68673;1915,127921;1878,938549;1858,225073;1839,060844;1821,243112;1804,605737;1789,010954
Dominican Republic;Offshore_1;baseline;2462,582672;2391,72158;2333,41045;2284,054327;2241,389648;2203,902777;2170,533783;2140,512835;2113,263962;2088,34551;2065,411726;2018,652501;1979,375523;1944,878235;1914,06411;1886,266394;1861,298498;1837,993842;1816,483644;1796,962077;1777,882179;1754,025012;1731,489477;1710,930585;1693,63385;1661,629959;1643,312099;1626,364308;1610,607286;1595,894106;1582,102937
Algeria;Offshore_1;baseline;2542,194768;2469,042829;2408,846575;2357,894833;2313,85086;2275,152087;2240,704318;2209,712831;2181,583037;2155,859004;2132,183801;2083,912911;2043,36616;2007,753619;1975,943314;1947,246933;1921,471858;1897,413792;1875,208197;1855,055524;1835,358797;1810,730359;1787,46628;1766,242746;1748,38683;1715,348294;1696,438242;1678,942551;1662,676125;1647,487287;1633,250268
Egypt;Offshore_1;baseline;2542,194768;2469,042829;2408,846575;2357,894833;2313,85086;2275,152087;2240,704318;2209,712831;2181,583037;2155,859004;2132,183801;2083,912911;2043,36616;2007,753619;1975,943314;1947,246933;1921,471858;1897,413792;1875,208197;1855,055524;1835,358797;1810,730359;1787,46628;1766,242746;1748,38683;1715,348294;1696,438242;1678,942551;1662,676125;1647,487287;1633,250268
Spain;Offshore_1;baseline;2784,64016;2704,511827;2638,574746;2582,763811;2534,519428;2492,13001;2454,397007;2420,449908;2389,637417;2361,46012;2335,527047;2282,652633;2238,238998;2199,230142;2164,386134;2132,953022;2104,719815;2078,367367;2054,044057;2031,969453;2010,394278;1983,417062;1957,934321;1934,68673;1915,127921;1878,938549;1858,225073;1839,060844;1821,243112;1804,605737;1789,010954
Finland;Offshore_1;baseline;2784,64016;2704,511827;2638,574746;2582,763811;2534,519428;2492,13001;2454,397007;2420,449908;2389,637417;2361,46012;2335,527047;2282,652633;2238,238998;2199,230142;2164,386134;2132,953022;2104,719815;2078,367367;2054,044057;2031,969453;2010,394278;1983,417062;1957,934321;1934,68673;1915,127921;1878,938549;1858,225073;1839,060844;1821,243112;1804,605737;1789,010954
France;Offshore_1;baseline;2784,64016;2704,511827;2638,574746;2582,763811;2534,519428;2492,13001;2454,397007;2420,449908;2389,637417;2361,46012;2335,527047;2282,652633;2238,238998;2199,230142;2164,386134;2132,953022;2104,719815;2078,367367;2054,044057;2031,969453;2010,394278;1983,417062;1957,934321;1934,68673;1915,127921;1878,938549;1858,225073;1839,060844;1821,243112;1804,605737;1789,010954
Ghana;Offshore_1;baseline;2959,786769;2874,618573;2804,534221;2745,212924;2693,934095;2648,878493;2608,772183;2572,689899;2539,939383;2509,989808;2482,425612;2426,225535;2379,018398;2337,555987;2300,520381;2267,110208;2237,101207;2209,091258;2183,238075;2159,775036;2136,842839;2108,168826;2081,083287;2056,373484;2035,584477;1997,118887;1975,102588;1954,732978;1935,794557;1918,110735;1901,535081
Georgia;Offshore_1;baseline;2959,786769;2874,618573;2804,534221;2745,212924;2693,934095;2648,878493;2608,772183;2572,689899;2539,939383;2509,989808;2482,425612;2426,225535;2379,018398;2337,555987;2300,520381;2267,110208;2237,101207;2209,091258;2183,238075;2159,775036;2136,842839;2108,168826;2081,083287;2056,373484;2035,584477;1997,118887;1975,102588;1954,732978;1935,794557;1918,110735;1901,535081
Equatorial Guinea;Offshore_1;baseline;2959,786769;2874,618573;2804,534221;2745,212924;2693,934095;2648,878493;2608,772183;2572,689899;2539,939383;2509,989808;2482,425612;2426,225535;2379,018398;2337,555987;2300,520381;2267,110208;2237,101207;2209,091258;2183,238075;2159,775036;2136,842839;2108,168826;2081,083287;2056,373484;2035,584477;1997,118887;1975,102588;1954,732978;1935,794557;1918,110735;1901,535081
Greece;Offshore_1;baseline;2784,64016;2704,511827;2638,574746;2582,763811;2534,519428;2492,13001;2454,397007;2420,449908;2389,637417;2361,46012;2335,527047;2282,652633;2238,238998;2199,230142;2164,386134;2132,953022;2104,719815;2078,367367;2054,044057;2031,969453;2010,394278;1983,417062;1957,934321;1934,68673;1915,127921;1878,938549;1858,225073;1839,060844;1821,243112;1804,605737;1789,010954
Hungary;Offshore_1;baseline;2784,64016;2704,511827;2638,574746;2582,763811;2534,519428;2492,13001;2454,397007;2420,449908;2389,637417;2361,46012;2335,527047;2282,652633;2238,238998;2199,230142;2164,386134;2132,953022;2104,719815;2078,367367;2054,044057;2031,969453;2010,394278;1983,417062;1957,934321;1934,68673;1915,127921;1878,938549;1858,225073;1839,060844;1821,243112;1804,605737;1789,010954
Indonesia;Offshore_1;baseline;2542,194768;2469,042829;2408,846575;2357,894833;2313,85086;2275,152087;2240,704318;2209,712831;2181,583037;2155,859004;2132,183801;2083,912911;2043,36616;2007,753619;1975,943314;1947,246933;1921,471858;1897,413792;1875,208197;1855,055524;1835,358797;1810,730359;1787,46628;1766,242746;1748,38683;1715,348294;1696,438242;1678,942551;1662,676125;1647,487287;1633,250268
Ireland;Offshore_1;baseline;2784,64016;2704,511827;2638,574746;2582,763811;2534,519428;2492,13001;2454,397007;2420,449908;2389,637417;2361,46012;2335,527047;2282,652633;2238,238998;2199,230142;2164,386134;2132,953022;2104,719815;2078,367367;2054,044057;2031,969453;2010,394278;1983,417062;1957,934321;1934,68673;1915,127921;1878,938549;1858,225073;1839,060844;1821,243112;1804,605737;1789,010954
India;Offshore_1;baseline;2542,194768;2469,042829;2408,846575;2357,894833;2313,85086;2275,152087;2240,704318;2209,712831;2181,583037;2155,859004;2132,183801;2083,912911;2043,36616;2007,753619;1975,943314;1947,246933;1921,471858;1897,413792;1875,208197;1855,055524;1835,358797;1810,730359;1787,46628;1766,242746;1748,38683;1715,348294;1696,438242;1678,942551;1662,676125;1647,487287;1633,250268
Iraq;Offshore_1;baseline;2542,194768;2469,042829;2408,846575;2357,894833;2313,85086;2275,152087;2240,704318;2209,712831;2181,583037;2155,859004;2132,183801;2083,912911;2043,36616;2007,753619;1975,943314;1947,246933;1921,471858;1897,413792;1875,208197;1855,055524;1835,358797;1810,730359;1787,46628;1766,242746;1748,38683;1715,348294;1696,438242;1678,942551;1662,676125;1647,487287;1633,250268
Iran;Offshore_1;baseline;2542,194768;2469,042829;2408,846575;2357,894833;2313,85086;2275,152087;2240,704318;2209,712831;2181,583037;2155,859004;2132,183801;2083,912911;2043,36616;2007,753619;1975,943314;1947,246933;1921,471858;1897,413792;1875,208197;1855,055524;1835,358797;1810,730359;1787,46628;1766,242746;1748,38683;1715,348294;1696,438242;1678,942551;1662,676125;1647,487287;1633,250268
Italy;Offshore_1;baseline;2784,64016;2704,511827;2638,574746;2582,763811;2534,519428;2492,13001;2454,397007;2420,449908;2389,637417;2361,46012;2335,527047;2282,652633;2238,238998;2199,230142;2164,386134;2132,953022;2104,719815;2078,367367;2054,044057;2031,969453;2010,394278;1983,417062;1957,934321;1934,68673;1915,127921;1878,938549;1858,225073;1839,060844;1821,243112;1804,605737;1789,010954
Japan;Offshore_1;baseline;2959,786769;2874,618573;2804,534221;2745,212924;2693,934095;2648,878493;2608,772183;2572,689899;2539,939383;2509,989808;2482,425612;2426,225535;2379,018398;2337,555987;2300,520381;2267,110208;2237,101207;2209,091258;2183,238075;2159,775036;2136,842839;2108,168826;2081,083287;2056,373484;2035,584477;1997,118887;1975,102588;1954,732978;1935,794557;1918,110735;1901,535081
Republic of Korea;Offshore_1;baseline;2959,786769;2874,618573;2804,534221;2745,212924;2693,934095;2648,878493;2608,772183;2572,689899;2539,939383;2509,989808;2482,425612;2426,225535;2379,018398;2337,555987;2300,520381;2267,110208;2237,101207;2209,091258;2183,238075;2159,775036;2136,842839;2108,168826;2081,083287;2056,373484;2035,584477;1997,118887;1975,102588;1954,732978;1935,794557;1918,110735;1901,535081
Kuwait;Offshore_1;baseline;2542,194768;2469,042829;2408,846575;2357,894833;2313,85086;2275,152087;2240,704318;2209,712831;2181,583037;2155,859004;2132,183801;2083,912911;2043,36616;2007,753619;1975,943314;1947,246933;1921,471858;1897,413792;1875,208197;1855,055524;1835,358797;1810,730359;1787,46628;1766,242746;1748,38683;1715,348294;1696,438242;1678,942551;1662,676125;1647,487287;1633,250268
Kazakhstan;Offshore_1;baseline;2959,786769;2874,618573;2804,534221;2745,212924;2693,934095;2648,878493;2608,772183;2572,689899;2539,939383;2509,989808;2482,425612;2426,225535;2379,018398;2337,555987;2300,520381;2267,110208;2237,101207;2209,091258;2183,238075;2159,775036;2136,842839;2108,168826;2081,083287;2056,373484;2035,584477;1997,118887;1975,102588;1954,732978;1935,794557;1918,110735;1901,535081
Israel;Offshore_1;baseline;2542,194768;2469,042829;2408,846575;2357,894833;2313,85086;2275,152087;2240,704318;2209,712831;2181,583037;2155,859004;2132,183801;2083,912911;2043,36616;2007,753619;1975,943314;1947,246933;1921,471858;1897,413792;1875,208197;1855,055524;1835,358797;1810,730359;1787,46628;1766,242746;1748,38683;1715,348294;1696,438242;1678,942551;1662,676125;1647,487287;1633,250268
Libya;Offshore_1;baseline;2542,194768;2469,042829;2408,846575;2357,894833;2313,85086;2275,152087;2240,704318;2209,712831;2181,583037;2155,859004;2132,183801;2083,912911;2043,36616;2007,753619;1975,943314;1947,246933;1921,471858;1897,413792;1875,208197;1855,055524;1835,358797;1810,730359;1787,46628;1766,242746;1748,38683;1715,348294;1696,438242;1678,942551;1662,676125;1647,487287;1633,250268
Morocco;Offshore_1;baseline;2542,194768;2469,042829;2408,846575;2357,894833;2313,85086;2275,152087;2240,704318;2209,712831;2181,583037;2155,859004;2132,183801;2083,912911;2043,36616;2007,753619;1975,943314;1947,246933;1921,471858;1897,413792;1875,208197;1855,055524;1835,358797;1810,730359;1787,46628;1766,242746;1748,38683;1715,348294;1696,438242;1678,942551;1662,676125;1647,487287;1633,250268
Moldova;Offshore_1;baseline;2959,786769;2874,618573;2804,534221;2745,212924;2693,934095;2648,878493;2608,772183;2572,689899;2539,939383;2509,989808;2482,425612;2426,225535;2379,018398;2337,555987;2300,520381;2267,110208;2237,101207;2209,091258;2183,238075;2159,775036;2136,842839;2108,168826;2081,083287;2056,373484;2035,584477;1997,118887;1975,102588;1954,732978;1935,794557;1918,110735;1901,535081
Myanmar;Offshore_1;baseline;2542,194768;2469,042829;2408,846575;2357,894833;2313,85086;2275,152087;2240,704318;2209,712831;2181,583037;2155,859004;2132,183801;2083,912911;2043,36616;2007,753619;1975,943314;1947,246933;1921,471858;1897,413792;1875,208197;1855,055524;1835,358797;1810,730359;1787,46628;1766,242746;1748,38683;1715,348294;1696,438242;1678,942551;1662,676125;1647,487287;1633,250268
Mexico;Offshore_1;baseline;2462,582672;2391,72158;2333,41045;2284,054327;2241,389648;2203,902777;2170,533783;2140,512835;2113,263962;2088,34551;2065,411726;2018,652501;1979,375523;1944,878235;1914,06411;1886,266394;1861,298498;1837,993842;1816,483644;1796,962077;1777,882179;1754,025012;1731,489477;1710,930585;1693,63385;1661,629959;1643,312099;1626,364308;1610,607286;1595,894106;1582,102937
Malaysia;Offshore_1;baseline;2542,194768;2469,042829;2408,846575;2357,894833;2313,85086;2275,152087;2240,704318;2209,712831;2181,583037;2155,859004;2132,183801;2083,912911;2043,36616;2007,753619;1975,943314;1947,246933;1921,471858;1897,413792;1875,208197;1855,055524;1835,358797;1810,730359;1787,46628;1766,242746;1748,38683;1715,348294;1696,438242;1678,942551;1662,676125;1647,487287;1633,250268
Nigeria;Offshore_1;baseline;2959,786769;2874,618573;2804,534221;2745,212924;2693,934095;2648,878493;2608,772183;2572,689899;2539,939383;2509,989808;2482,425612;2426,225535;2379,018398;2337,555987;2300,520381;2267,110208;2237,101207;2209,091258;2183,238075;2159,775036;2136,842839;2108,168826;2081,083287;2056,373484;2035,584477;1997,118887;1975,102588;1954,732978;1935,794557;1918,110735;1901,535081
Netherlands;Offshore_1;baseline;2784,64016;2704,511827;2638,574746;2582,763811;2534,519428;2492,13001;2454,397007;2420,449908;2389,637417;2361,46012;2335,527047;2282,652633;2238,238998;2199,230142;2164,386134;2132,953022;2104,719815;2078,367367;2054,044057;2031,969453;2010,394278;1983,417062;1957,934321;1934,68673;1915,127921;1878,938549;1858,225073;1839,060844;1821,243112;1804,605737;1789,010954
Norway;Offshore_1;baseline;2784,64016;2704,511827;2638,574746;2582,763811;2534,519428;2492,13001;2454,397007;2420,449908;2389,637417;2361,46012;2335,527047;2282,652633;2238,238998;2199,230142;2164,386134;2132,953022;2104,719815;2078,367367;2054,044057;2031,969453;2010,394278;1983,417062;1957,934321;1934,68673;1915,127921;1878,938549;1858,225073;1839,060844;1821,243112;1804,605737;1789,010954
Oman;Offshore_1;baseline;2542,194768;2469,042829;2408,846575;2357,894833;2313,85086;2275,152087;2240,704318;2209,712831;2181,583037;2155,859004;2132,183801;2083,912911;2043,36616;2007,753619;1975,943314;1947,246933;1921,471858;1897,413792;1875,208197;1855,055524;1835,358797;1810,730359;1787,46628;1766,242746;1748,38683;1715,348294;1696,438242;1678,942551;1662,676125;1647,487287;1633,250268
Peru;Offshore_1;baseline;2462,582672;2391,72158;2333,41045;2284,054327;2241,389648;2203,902777;2170,533783;2140,512835;2113,263962;2088,34551;2065,411726;2018,652501;1979,375523;1944,878235;1914,06411;1886,266394;1861,298498;1837,993842;1816,483644;1796,962077;1777,882179;1754,025012;1731,489477;1710,930585;1693,63385;1661,629959;1643,312099;1626,364308;1610,607286;1595,894106;1582,102937
